,Timestamp [ns],Joint 0,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6
273,432714939,67.44551086425781,73.89873504638672,203.29161071777344,266.44512939453125,180.3069610595703,231.9033966064453,179.7164764404297
274,534653186,67.58320617675781,73.3857421875,204.6033172607422,261.87548828125,182.30453491210938,235.76747131347656,179.7164764404297
275,634614944,68.0015640258789,73.34033203125,205.32188415527344,257.1953125,188.05567932128906,238.4176025390625,179.7164764404297
276,732584238,68.37910461425781,73.42500305175781,205.8108367919922,252.9954071044922,195.66278076171875,239.9482879638672,179.71632385253906
277,832734346,68.5992202758789,73.74267578125,206.22618103027344,248.55264282226562,205.0749969482422,240.69786071777344,179.71632385253906
278,932695865,68.79658508300781,74.2685546875,206.4499969482422,244.1588897705078,214.3489990234375,240.74871826171875,179.7164764404297
279,32702922,69.1953125,74.91777801513672,206.54063415527344,240.0934600830078,222.96377563476562,240.748291015625,179.71661376953125
280,132652759,69.9439468383789,75.6610336303711,206.54287719726562,236.369140625,230.9717254638672,240.74786376953125,179.7164764404297
281,232684612,71.1387710571289,76.54833984375,206.54824829101562,232.8166961669922,238.29090881347656,240.7474365234375,179.7164764404297
282,334641218,72.80049133300781,77.6826171875,206.5485382080078,229.15879821777344,245.4083709716797,240.74757385253906,179.71632385253906
283,434685468,74.6934585571289,78.90166473388672,206.548828125,225.92686462402344,251.0565185546875,240.74757385253906,179.71632385253906
284,534683465,76.73906707763672,80.298828125,206.5885772705078,222.7512664794922,255.8924560546875,240.74729919433594,179.7164764404297
285,634646415,78.5948257446289,81.89794921875,206.79942321777344,219.41397094726562,259.9541015625,240.7471466064453,179.71632385253906
286,734599351,80.3173828125,83.7607421875,207.07852172851562,215.58447265625,263.1968688964844,240.74700927734375,179.7164764404297
287,834611892,82.1197280883789,86.0333023071289,207.26377868652344,210.97265625,265.6838073730469,240.7468719482422,179.7164764404297
288,934644699,83.52959442138672,88.88154602050781,207.48184204101562,205.8610382080078,267.4264221191406,240.74671936035156,179.71632385253906
289,34658908,84.158203125,92.1893539428711,207.7620086669922,200.4619140625,268.5660400390625,240.74671936035156,179.7164764404297
290,133706092,84.2802734375,95.6822280883789,208.10928344726562,194.62266540527344,269.1822509765625,240.74658203125,179.7164764404297
291,233688354,84.2588882446289,99.40801239013672,208.50137329101562,188.74404907226562,269.4256896972656,240.74644470214844,179.71632385253906
292,334645748,84.13555145263672,103.3720703125,209.04483032226562,182.99893188476562,269.5822448730469,240.74615478515625,179.7164764404297
293,432697296,83.56611633300781,106.9366226196289,209.6865234375,177.7926788330078,269.7702941894531,240.7460174560547,179.7164764404297
294,532701969,82.55244445800781,110.89131164550781,210.5891571044922,172.1194305419922,270.0462951660156,240.7457275390625,179.7164764404297
295,632709264,81.49736785888672,114.7613296508789,211.6964874267578,166.20361328125,270.346435546875,240.74559020996094,179.71661376953125
296,732689857,80.49658203125,118.5345687866211,212.90966796875,159.9070281982422,270.46405029296875,240.74559020996094,179.7167510986328
297,832699298,79.7015609741211,122.17559051513672,214.15567016601562,153.708984375,270.4637756347656,240.74559020996094,179.7167510986328
298,932729959,78.9781265258789,125.63545227050781,215.3517608642578,147.6443328857422,270.46319580078125,240.7457275390625,179.71690368652344
299,32724380,78.12666320800781,128.89199829101562,216.4592742919922,141.81973266601562,270.4627685546875,240.7457275390625,179.71661376953125
300,132692337,76.7860336303711,131.8825225830078,217.42080688476562,136.60020446777344,270.4629211425781,240.74588012695312,179.71661376953125
301,232722997,74.8250961303711,134.61875915527344,218.28604125976562,131.9641571044922,270.4651794433594,240.74588012695312,179.71690368652344
302,332694768,72.5262680053711,137.13487243652344,219.0802764892578,127.74248504638672,270.5235595703125,240.74588012695312,179.71690368652344
303,432700634,70.2796859741211,139.4892578125,219.89404296875,124.13818359375,271.3133544921875,240.7457275390625,179.71690368652344
304,532691478,68.1722640991211,141.6281280517578,220.80703735351562,121.1207046508789,274.3066711425781,240.7457275390625,179.71717834472656
305,632696866,66.05400848388672,143.55410766601562,221.76768493652344,118.7935562133789,280.3310852050781,240.7457275390625,179.71746826171875
306,732720136,63.56289291381836,145.3385772705078,222.6228485107422,117.2437515258789,288.8799743652344,240.7457275390625,179.7178955078125
307,832732915,60.51689529418945,147.02891540527344,223.30332946777344,116.4183578491211,298.9937438964844,240.7457275390625,179.71803283691406
308,932705640,57.15996170043945,148.73583984375,223.8527374267578,116.2176742553711,309.2710266113281,240.74559020996094,179.71832275390625
309,32722473,54.113868713378906,150.50205993652344,224.3123016357422,116.21992492675781,319.1951599121094,240.74530029296875,179.71832275390625
310,132706642,51.606056213378906,152.26358032226562,224.69541931152344,116.29833984375,329.11590576171875,240.744873046875,179.71817016601562
311,232704877,49.64336013793945,153.9373016357422,224.95449829101562,117.052734375,338.90625,240.7427520751953,179.71803283691406
312,332697629,48.2939453125,155.40274047851562,225.1482391357422,119.2696304321289,348.4342346191406,240.7421875,179.7178955078125
313,432782649,47.378517150878906,156.38760375976562,225.16299438476562,122.66650390625,357.8067932128906,240.74203491210938,179.71774291992188
314,532820463,46.761817932128906,157.11270141601562,225.1623992919922,127.0577163696289,366.666748046875,240.7384796142578,179.7173309326172
315,635536193,46.282325744628906,157.5011749267578,225.16104125976562,132.79483032226562,375.43878173828125,240.7356414794922,179.7173309326172
316,732780218,46.087890625,157.5457000732422,225.16006469726562,137.9914093017578,382.17327880859375,240.73379516601562,179.71717834472656
317,832713127,46.05634689331055,157.2721710205078,225.15713500976562,143.74209594726562,388.8524169921875,240.73365783691406,179.71717834472656
318,932699918,46.05781173706055,155.95420837402344,225.15371704101562,149.2034149169922,394.8766784667969,240.73365783691406,179.71717834472656
319,32745838,46.17695236206055,153.6310577392578,225.15380859375,154.6257781982422,400.3570861816406,240.73379516601562,179.7173309326172
320,132738828,47.1064453125,150.62686157226562,225.15371704101562,159.6808624267578,405.24884033203125,240.73365783691406,179.71717834472656
321,232725620,49.17314529418945,147.4150390625,225.15391540527344,164.5007781982422,409.5086669921875,240.64247131347656,179.7173309326172
322,332687377,51.55419921875,144.31005859375,225.15391540527344,169.8175811767578,413.2832336425781,239.43592834472656,179.71746826171875
323,432681798,53.540626525878906,141.2952117919922,225.1540985107422,175.99600219726562,416.721435546875,235.55567932128906,179.7173309326172
324,532741546,54.73456954956055,138.2449188232422,225.15469360351562,182.51426696777344,419.7978515625,228.90638732910156,179.71746826171875
325,632655382,55.24687576293945,134.94200134277344,225.15518188476562,188.97207641601562,422.4143371582031,220.53834533691406,179.71717834472656
326,732768774,55.54365158081055,131.3571319580078,225.1552734375,195.43008422851562,424.4070739746094,211.7882080078125,179.7173309326172
327,832589387,55.80244064331055,127.5611343383789,225.15518188476562,201.7724609375,425.48480224609375,203.33409118652344,179.717041015625
328,932611227,55.99599838256836,123.78535461425781,225.15489196777344,208.3274383544922,425.8414611816406,195.62030029296875,179.71717834472656
329,32670736,55.97333908081055,120.30303192138672,225.154296875,214.6388702392578,425.846435546875,188.9622039794922,179.717041015625
330,132733106,55.757423400878906,117.10888671875,225.154296875,220.4241180419922,425.8455810546875,183.45355224609375,179.717041015625
331,232748985,55.23476791381836,113.75215148925781,225.15538024902344,225.6731414794922,425.8445739746094,179.1855010986328,179.71690368652344
332,332687616,54.50175857543945,110.0633773803711,225.1715850830078,230.4376983642578,425.8444519042969,175.95098876953125,179.7167510986328
333,432704687,53.80585861206055,106.18574523925781,225.43467712402344,234.71475219726562,425.8444519042969,173.73863220214844,179.7167510986328
334,534706115,53.24189376831055,101.93730926513672,226.24990844726562,238.5369110107422,425.8444519042969,172.44985961914062,179.7167510986328
335,634603500,52.95302963256836,98.5521469116211,228.0314483642578,241.97216796875,425.84417724609375,171.89004516601562,179.7167510986328
336,734600543,52.90742111206055,95.0394515991211,230.95068359375,244.8214874267578,425.8438720703125,171.72329711914062,179.7167510986328
337,832709074,53.06142807006836,91.88105773925781,234.79336547851562,247.1330108642578,425.8438720703125,171.72314453125,179.7167510986328
338,932703733,53.97832107543945,89.0962905883789,239.2268524169922,248.88096618652344,425.84375,171.7225799560547,179.7167510986328
339,32740354,55.25634765625,86.85009765625,244.04014587402344,250.3336944580078,425.8435974121094,171.72201538085938,179.7167510986328
340,132717847,57.15888595581055,85.29736328125,249.0202178955078,251.3411102294922,425.84344482421875,171.72201538085938,179.7167510986328
341,232656478,59.90947341918945,84.48711395263672,253.73741149902344,251.86729431152344,425.843017578125,171.72215270996094,179.7167510986328
342,331641197,62.88164138793945,84.1529312133789,258.0884704589844,252.056640625,425.8427429199219,171.72215270996094,179.7167510986328
343,432684659,65.5594711303711,84.10723114013672,262.26611328125,252.05479431152344,425.84246826171875,171.72201538085938,179.7167510986328
344,532685279,67.79473114013672,84.078125,267.1845703125,252.0519561767578,425.8423156738281,171.72059631347656,179.7167510986328
345,632710218,69.50068664550781,83.87646484375,273.4072265625,252.04063415527344,425.8423156738281,171.6950225830078,179.7167510986328
346,732692480,70.7962875366211,83.56523895263672,280.51123046875,251.99356079101562,425.8423156738281,171.66661071777344,179.7167510986328
347,832702398,71.873046875,83.47773742675781,287.7578125,251.8649444580078,425.8421630859375,171.6609344482422,179.7167510986328
348,932730436,72.76806640625,83.4940414428711,294.8275451660156,251.6376953125,425.8418884277344,171.64544677734375,179.7167510986328
349,32717227,73.18232727050781,83.6957015991211,301.9938659667969,251.3849639892578,425.84161376953125,171.57839965820312,179.7167510986328
350,134580135,73.30244445800781,84.61846160888672,309.09405517578125,251.0569305419922,425.8414611816406,171.42442321777344,179.7167510986328
351,232655048,73.2113265991211,86.3399429321289,316.0324401855469,250.77285766601562,425.84130859375,170.75851440429688,179.7167510986328
352,334573507,72.57002258300781,88.63720703125,323.1089782714844,250.3976593017578,425.84130859375,169.65695190429688,179.7167510986328
353,432666778,71.35967254638672,91.58544921875,330.00830078125,249.6310577392578,425.8411865234375,168.2222900390625,179.7167510986328
354,532677650,69.7274398803711,94.98046875,336.6650390625,248.60302734375,425.8411865234375,166.55880737304688,179.7167510986328
355,632714986,67.8241195678711,98.70849609375,343.4142761230469,247.26699829101562,425.8411865234375,164.92372131347656,179.7164764404297
356,732656955,65.8917007446289,102.32500457763672,350.1246032714844,245.3625946044922,425.84130859375,163.4684600830078,179.7164764404297
357,834646224,64.2914047241211,105.4444351196289,356.55889892578125,242.80126953125,425.8414611816406,162.2434539794922,179.7164764404297
358,932674884,62.91572189331055,107.49590301513672,363.0671081542969,239.6193389892578,425.8418884277344,161.34786987304688,179.7164764404297
359,32682418,62.03603744506836,108.08086395263672,369.4205017089844,235.4557647705078,425.842041015625,160.90127563476562,179.71661376953125
360,132689714,62.389259338378906,107.8121109008789,375.3260803222656,230.01699829101562,425.842041015625,160.85226440429688,179.71661376953125
361,232646226,62.926368713378906,105.75273895263672,380.9880065917969,223.28701782226562,425.84246826171875,160.8521270751953,179.71661376953125
362,332625865,63.014747619628906,102.2166976928711,386.67822265625,216.14492797851562,425.84259033203125,160.8524169921875,179.71661376953125
363,432653665,63.152931213378906,98.6478500366211,392.1208190917969,209.42529296875,425.8421630859375,160.85255432128906,179.71661376953125
364,532593250,63.36025619506836,95.4486312866211,397.2440490722656,202.22862243652344,425.84173583984375,160.85411071777344,179.71661376953125
365,632624626,63.18925857543945,92.9754867553711,402.0204162597656,195.30039978027344,425.8418884277344,160.8551025390625,179.71661376953125
366,732614994,63.18291091918945,90.7198257446289,406.4950256347656,188.3811492919922,425.8418884277344,160.85865783691406,179.7164764404297
367,832623720,63.20937728881836,88.48906707763672,410.6045837402344,181.54551696777344,425.8423156738281,160.96405029296875,179.71661376953125
368,932638645,63.62958908081055,86.5181655883789,413.9027404785156,174.736328125,425.8438720703125,162.24658203125,179.71661376953125
369,32725572,64.2861328125,85.10498046875,416.0611267089844,167.9728546142578,425.8448791503906,166.76931762695312,179.71661376953125
370,132601022,64.662109375,84.05976867675781,416.88751220703125,161.2771453857422,425.84857177734375,175.08920288085938,179.71661376953125
371,232617616,64.8179702758789,83.17695617675781,416.82110595703125,154.61572265625,425.8549499511719,185.29885864257812,179.71661376953125
372,332613706,64.8658218383789,82.3550796508789,416.4283142089844,148.15127563476562,425.8639221191406,195.50723266601562,179.7164764404297
373,432588338,64.99092102050781,81.4911117553711,415.4317321777344,142.1015625,425.8690185546875,205.78436279296875,179.71661376953125
374,532666683,65.48994445800781,80.65303039550781,413.2660217285156,136.57412719726562,425.87554931640625,215.9927520751953,179.71661376953125
375,633656978,66.1089859008789,80.2933578491211,409.7925720214844,131.5968780517578,425.8762512207031,225.28152465820312,179.71661376953125
376,733639955,66.5660171508789,80.59297180175781,405.40167236328125,127.1396484375,425.8759765625,234.16661071777344,179.71661376953125
377,833688735,66.6470718383789,82.0355453491211,400.54522705078125,123.435546875,425.8752746582031,242.87826538085938,179.71661376953125
378,932836532,66.58623504638672,84.4793930053711,395.6491394042969,120.73095703125,425.8751220703125,251.14601135253906,179.71661376953125
379,34744024,66.58837890625,87.2425765991211,390.49542236328125,119.2889633178711,425.8751220703125,258.5062561035156,179.71661376953125
380,132804632,66.6102523803711,90.16816711425781,385.19366455078125,119.06572723388672,425.875,265.0205993652344,179.71661376953125
381,234688043,66.83740234375,93.3358383178711,380.4567565917969,119.2334976196289,425.875,270.4603576660156,179.71661376953125
382,334784984,67.58818817138672,97.4805679321289,376.8223571777344,119.64277648925781,425.8751220703125,275.0146179199219,179.71661376953125
383,433773756,68.97509765625,102.81855773925781,375.4497985839844,120.3832015991211,425.8757019042969,278.8785400390625,179.71661376953125
384,532796859,70.8287124633789,108.35957336425781,376.1095886230469,121.4032211303711,425.8759765625,281.9170227050781,179.71661376953125
385,632679700,73.16484832763672,113.6922836303711,378.0594787597656,122.64990234375,425.8759765625,284.1075134277344,179.71661376953125
386,732651472,75.6763687133789,118.7828140258789,380.86505126953125,124.06416320800781,425.8758239746094,285.63323974609375,179.71661376953125
387,832669973,78.2523422241211,123.85576629638672,384.2245178222656,125.5875015258789,425.8761291503906,286.6452941894531,179.71661376953125
388,932860612,81.2679672241211,128.94834899902344,388.33837890625,127.45586395263672,425.8782653808594,287.04559326171875,179.71661376953125
389,32719135,84.9267578125,134.1715850830078,393.08721923828125,129.5944366455078,425.8795471191406,286.96490478515625,179.71661376953125
390,132668972,88.6630859375,138.8826141357422,398.0609436035156,131.87754821777344,425.87994384765625,284.4576721191406,179.71661376953125
391,232682943,91.93144989013672,142.76455688476562,403.0498962402344,134.3639678955078,425.8796691894531,275.95098876953125,179.71661376953125
392,332626104,94.7120132446289,145.56065368652344,408.2051696777344,136.9181671142578,425.8791198730469,265.20440673828125,179.71661376953125
393,432775497,96.80547332763672,147.09336853027344,413.4877014160156,139.32070922851562,425.8782653808594,255.15467834472656,179.71661376953125
394,532772064,97.87519836425781,147.5188446044922,418.9248046875,141.1931610107422,425.8771057128906,245.15296936035156,179.71661376953125
395,632836818,97.8515625,147.17247009277344,424.6112365722656,142.00048828125,425.87640380859375,235.9296875,179.71661376953125
396,732782602,97.3160171508789,145.6868133544922,430.3150329589844,141.7921905517578,425.8757019042969,228.0828094482422,179.71661376953125
397,832717418,96.04961395263672,143.1521453857422,436.1426696777344,140.46153259277344,425.87554931640625,221.75083923339844,179.71661376953125
398,932716369,94.5679702758789,140.2234344482422,442.38067626953125,137.55899047851562,425.8758239746094,217.35723876953125,179.71661376953125
399,32719135,93.859375,137.41319274902344,448.93505859375,133.82656860351562,425.87640380859375,215.22584533691406,179.71661376953125
400,132646799,93.8824234008789,135.39639282226562,455.78448486328125,130.0622100830078,425.8762512207031,214.88919067382812,179.71661376953125
401,232758045,94.1158218383789,134.4187469482422,462.7873229980469,126.6451187133789,425.8762512207031,214.8910369873047,179.71661376953125
402,332696914,94.48955535888672,134.19541931152344,469.6044006347656,123.5582046508789,425.8762512207031,214.89247131347656,179.71661376953125
403,432721853,94.78144836425781,134.33584594726562,476.3316345214844,120.4832992553711,425.8761291503906,214.89317321777344,179.71661376953125
404,532744407,94.71416473388672,135.09483337402344,482.7012634277344,117.39043426513672,425.8761291503906,214.89402770996094,179.71661376953125
405,632732391,94.32402801513672,136.8605499267578,488.5830993652344,114.4091796875,425.8761291503906,214.8941650390625,179.71661376953125
406,732741594,93.5977554321289,138.97509765625,494.11083984375,111.42402648925781,425.8761291503906,214.89459228515625,179.71661376953125
407,832690477,92.9366226196289,140.75743103027344,499.2660217285156,108.6373062133789,425.8761291503906,214.89474487304688,179.71661376953125
408,932772159,92.3226547241211,142.001953125,503.9020690917969,106.3192367553711,425.8761291503906,214.89459228515625,179.7167510986328
409,32749652,91.26611328125,142.90762329101562,507.7265625,104.46943664550781,425.8761291503906,214.89474487304688,179.71817016601562
410,132869958,89.7715835571289,143.70030212402344,510.8428649902344,102.94404602050781,425.8761291503906,214.89474487304688,179.99942016601562
411,232845306,88.1102523803711,144.38760375976562,513.3508911132812,101.70527648925781,425.87640380859375,214.89459228515625,182.4444580078125
412,332841634,86.3833999633789,145.18203735351562,515.291015625,100.5658187866211,425.87725830078125,214.89488220214844,188.13905334472656
413,432770490,84.51806640625,145.8904266357422,516.6802978515625,99.15019989013672,425.8792419433594,214.9019775390625,196.6065216064453
414,532832622,82.67363739013672,146.51817321777344,517.8402709960938,97.2359390258789,425.88507080078125,214.908935546875,206.1872100830078
415,632811546,81.12578582763672,147.1037139892578,518.8946533203125,94.9063491821289,425.9717102050781,214.9097900390625,215.99871826171875
416,732763528,79.70391082763672,147.7869110107422,519.74609375,92.44384765625,426.4928894042969,214.90994262695312,225.8330841064453
417,832751274,78.26201629638672,148.50625610351562,520.3230590820312,90.18096160888672,427.68634033203125,214.90994262695312,235.55538940429688
418,932699441,76.9224624633789,149.0593719482422,520.6240234375,88.1612319946289,429.1894836425781,214.9097900390625,245.28933715820312
419,32741785,75.8714828491211,149.2307586669922,520.75732421875,86.2928695678711,430.5904541015625,214.90965270996094,255.1085205078125
420,137273073,75.2748031616211,149.2213897705078,520.7576293945312,84.35986328125,431.6805114746094,214.90936279296875,264.7437438964844
421,232757568,75.12041473388672,149.16162109375,520.75634765625,82.26924133300781,432.2685852050781,214.908935546875,274.30438232421875
422,331697702,75.0508804321289,148.8424835205078,520.7560424804688,80.01240539550781,432.3171691894531,214.908935546875,283.7832336425781
423,431693077,75.0337905883789,148.32315063476562,520.7561645507812,77.6719741821289,432.3160400390625,214.908935546875,293.11505126953125
424,534641742,75.03340148925781,147.65098571777344,520.755859375,75.17998504638672,432.3150329589844,214.908935546875,302.1461486816406
425,632950544,75.0274429321289,146.8787078857422,520.7499389648438,72.3172836303711,432.3143310546875,214.908935546875,308.0102233886719
426,732748270,75.1454086303711,145.30235290527344,520.8678588867188,68.55586242675781,432.3125,214.908935546875,311.01007080078125
427,832764863,75.90996551513672,140.9736328125,521.6947631835938,64.1927719116211,432.3127746582031,214.90866088867188,311.7847900390625
428,932753801,77.2660140991211,133.4020538330078,523.25,60.75175857543945,432.31475830078125,214.9083709716797,311.78350830078125
429,31761169,78.58935546875,125.36260223388672,525.2059936523438,60.64726638793945,432.45892333984375,214.90823364257812,311.782958984375
430,132759094,79.2093734741211,118.79463195800781,527.38134765625,65.3832015991211,433.6053771972656,214.9083709716797,311.78265380859375
431,232851266,78.84111785888672,115.8773422241211,529.4195556640625,72.49883270263672,435.9451599121094,214.90809631347656,311.7822265625
432,332860469,77.2813491821289,115.4014663696289,530.7523803710938,79.3619155883789,438.6275329589844,214.90794372558594,311.7819519042969
433,432824611,75.21709442138672,114.2289047241211,531.0587158203125,86.1830062866211,440.87982177734375,214.90724182128906,311.78179931640625
434,532789707,73.5057601928711,111.6744155883789,530.9542236328125,92.7005844116211,442.4454345703125,214.90708923339844,311.78167724609375
435,631748676,72.669921875,108.8285140991211,530.6730346679688,98.6058578491211,443.38592529296875,214.90708923339844,311.78167724609375
436,732707262,72.25752258300781,106.0658187866211,530.2922973632812,104.53545379638672,443.83636474609375,214.90724182128906,311.78167724609375
437,832712888,72.0645523071289,103.9375,529.8880004882812,110.50410461425781,443.86376953125,214.9075164794922,311.7815246582031
438,931706428,72.0263671875,102.7359390258789,529.4765625,116.4659194946289,443.8661804199219,214.90724182128906,311.7813720703125
439,32721519,71.9844741821289,102.40840148925781,528.9035034179688,122.46728515625,443.91448974609375,214.90411376953125,311.7813720703125
440,132781028,71.54658508300781,102.4083023071289,527.9445190429688,128.39395141601562,444.2542419433594,214.8512725830078,311.78125
441,232759475,70.646484375,102.37627410888672,526.5435791015625,134.0818328857422,445.0359191894531,214.283935546875,311.78125
442,332731246,69.80244445800781,101.8057632446289,524.87841796875,140.2312469482422,445.9765625,212.6319580078125,311.78125
443,432769536,69.14453125,100.02607727050781,523.1589965820312,146.7482452392578,446.8768310546875,209.756103515625,311.7810974121094
444,531783819,68.28466796875,97.0328140258789,521.7971801757812,153.16299438476562,447.6300964355469,205.3918914794922,311.78125
445,632633447,66.72529602050781,93.4989242553711,521.0615234375,159.5810546875,447.9228515625,199.2052459716797,311.7810974121094
446,731682538,64.2374038696289,90.0865249633789,520.9065551757812,165.88272094726562,447.9325256347656,191.79275512695312,311.78094482421875
447,832813739,61.215919494628906,87.15625,520.9070434570312,171.9612274169922,447.9315185546875,183.9389190673828,311.7810974121094
448,932758331,57.90263748168945,84.6529312133789,520.9071655273438,178.04502868652344,447.9299621582031,176.35951232910156,311.78094482421875
449,32792091,54.59599685668945,82.5606460571289,520.9072265625,184.1442413330078,447.9278259277344,168.86122131347656,311.78094482421875
450,131731986,51.84316635131836,81.0335922241211,520.908203125,189.96426391601562,447.9235534667969,161.8215789794922,311.78094482421875
451,232796669,49.82568359375,80.3609390258789,520.9083251953125,195.6345672607422,447.9169006347656,155.33778381347656,311.78094482421875
452,332775592,48.316017150878906,80.37109375,520.9094848632812,200.97715759277344,447.8568115234375,149.48451232910156,311.78094482421875
453,432766675,46.98779296875,80.7591781616211,520.91064453125,205.87295532226562,447.4364929199219,144.1363525390625,311.78094482421875
454,532722234,45.72119140625,81.60078430175781,520.9109497070312,210.3498077392578,445.6665954589844,138.94857788085938,311.78082275390625
455,632814884,44.66054916381836,82.7530288696289,520.9138793945312,214.33828735351562,441.9884948730469,133.52783203125,311.78094482421875
456,732741355,43.86855697631836,84.2657241821289,520.9291381835938,217.64659118652344,436.35125732421875,128.1285400390625,311.78082275390625
457,832722187,43.31084060668945,86.08662414550781,520.93603515625,220.3673858642578,429.257080078125,123.14630126953125,311.78082275390625
458,932740211,42.929786682128906,87.95928192138672,520.93603515625,222.5144500732422,421.3455810546875,119.08792114257812,311.78082275390625
459,32752752,42.60478591918945,89.72383117675781,520.9359741210938,224.09521484375,413.19061279296875,116.08749389648438,311.78082275390625
460,132655143,42.33330154418945,91.5542984008789,520.935546875,225.0431671142578,405.5384826660156,114.33181762695312,311.78082275390625
461,232727289,42.3212890625,93.7479476928711,520.9349975585938,225.38525390625,398.8240051269531,113.98536682128906,311.78094482421875
462,332725763,42.33633041381836,96.51338195800781,520.9346923828125,225.37217712402344,393.42840576171875,113.98622131347656,311.78082275390625
463,432654619,42.38349533081055,99.7251968383789,520.9342651367188,225.3186492919922,389.4099426269531,113.98664093017578,311.78082275390625
464,532785415,42.73320388793945,102.92060852050781,520.9312744140625,225.23086547851562,386.66546630859375,113.98735809326172,311.78082275390625
465,632709026,43.68740463256836,105.71367645263672,520.9343872070312,224.9782257080078,385.18365478515625,113.98735809326172,311.78082275390625
466,732764959,44.374610900878906,108.150390625,520.9358520507812,224.57188415527344,384.58251953125,113.98792266845703,311.78082275390625
467,832757234,44.73603439331055,110.50410461425781,520.9207153320312,224.01670837402344,383.2369079589844,113.98806762695312,311.78082275390625
468,932700395,44.94121170043945,112.86836242675781,520.6544189453125,223.24746704101562,378.8991394042969,113.98820495605469,311.78094482421875
469,34719944,45.03154373168945,115.30049133300781,519.2662963867188,222.4059600830078,370.2363586425781,113.98863220214844,311.7806701660156
470,132704496,45.03046798706055,117.7137680053711,516.3502807617188,221.67617797851562,359.334228515625,113.98934173583984,311.78082275390625
471,232766389,45.03046798706055,120.0899429321289,512.0927734375,220.98486328125,348.3870544433594,113.99189758300781,311.78082275390625
472,332639217,45.0791015625,122.30439758300781,507.07794189453125,220.3291015625,337.5940246582031,114.12059020996094,311.78082275390625
473,432790756,45.77090072631836,124.2547836303711,501.9025573730469,219.5749969482422,327.881103515625,115.64431762695312,311.78082275390625
474,532772064,47.13017654418945,126.15400695800781,497.12530517578125,218.20059204101562,320.6335144042969,119.1005630493164,311.78082275390625
475,631768226,48.77460861206055,128.41758728027344,493.0572204589844,215.79747009277344,314.702392578125,123.31675720214844,311.78082275390625
476,732681751,50.375587463378906,131.5978546142578,489.697265625,212.2265625,309.53564453125,127.15425872802734,311.7806701660156
477,832838773,52.00507736206055,135.6337890625,486.728515625,207.7209014892578,304.9169006347656,130.42811584472656,311.78082275390625
478,932774543,53.66592025756836,140.10595703125,483.509765625,202.59434509277344,300.3765563964844,133.1991424560547,311.78082275390625
479,31742811,55.47099685668945,144.46337890625,479.49444580078125,197.2550811767578,296.1147766113281,135.51121520996094,311.78082275390625
480,131738185,57.9599609375,148.01475524902344,474.8429870605469,192.28575134277344,291.9043884277344,137.6774139404297,311.78082275390625
481,231802463,61.14208984375,150.865234375,469.77960205078125,187.94522094726562,287.061767578125,140.1481475830078,311.78082275390625
482,334692716,64.4603500366211,153.20616149902344,464.7510681152344,184.7848663330078,281.182373046875,143.1414794921875,311.78082275390625
483,431836605,67.39619445800781,155.31260681152344,459.7752990722656,182.7316436767578,274.6781311035156,146.33082580566406,311.78082275390625
484,531895637,70.08076477050781,157.1901397705078,454.5475769042969,181.48721313476562,267.9957275390625,148.8507080078125,311.78082275390625
485,632909536,72.33320617675781,159.07041931152344,448.81329345703125,180.4866180419922,261.3545227050781,150.66050720214844,311.78082275390625
486,731758832,73.8958969116211,161.03848266601562,442.4222717285156,179.4324188232422,255.35935974121094,151.60610961914062,311.78082275390625
487,832699060,74.45332336425781,162.87109375,435.1161193847656,178.1767578125,250.0906219482422,151.96292114257812,311.78082275390625
488,931745290,74.4326171875,164.4890594482422,427.4955139160156,176.7355499267578,245.72640991210938,151.97811889648438,311.78082275390625
489,33766984,74.23310852050781,165.7576141357422,419.974609375,175.1669921875,242.34317016601562,151.9778289794922,311.78082275390625
490,131790637,73.5435562133789,166.67051696777344,412.3544006347656,173.60801696777344,239.78125,151.9774169921875,311.78082275390625
491,231744289,72.06172180175781,167.13536071777344,404.7023620605469,172.02647399902344,238.01760864257812,151.97726440429688,311.78082275390625
492,331790447,69.73174285888672,167.1857452392578,397.3116149902344,170.49668884277344,237.0160369873047,151.97698974609375,311.78082275390625
493,431657314,66.8008804321289,167.0681610107422,389.6833190917969,169.21865844726562,236.6612091064453,151.97669982910156,311.78082275390625
494,533850193,63.41142654418945,166.3117218017578,382.09991455078125,168.2529296875,236.65213012695312,151.9765625,311.78082275390625
495,631795167,59.91884994506836,164.05264282226562,374.5869140625,167.40576171875,236.6522674560547,151.9762725830078,311.78082275390625
496,731794834,56.794921875,159.88906860351562,367.13409423828125,166.1648406982422,236.6525421142578,151.97613525390625,311.7806701660156
497,833822727,54.416603088378906,154.2941436767578,359.9195251464844,164.1759796142578,236.6525421142578,151.97584533691406,311.78082275390625
498,931819677,53.516212463378906,148.3845672607422,353.1803894042969,161.63926696777344,236.65269470214844,151.9757080078125,311.78082275390625
499,33776521,53.65478515625,142.6165008544922,346.7515563964844,158.9021453857422,236.65283203125,151.97499084472656,311.78082275390625
500,131797313,54.19384765625,137.2057647705078,340.7461853027344,156.11924743652344,236.65296936035156,151.974853515625,311.78082275390625
501,233776330,55.05117416381836,132.0797882080078,335.3921813964844,153.4319305419922,236.6531219482422,151.974853515625,311.78082275390625
